,distortion
2488,50.2018371242392
2489,48.7355077804871
2490,48.0436111532497
2491,51.2347208092592
2492,48.2943377814738
2493,46.8061537876648
2494,49.0193275109331
2495,54.6557673049722
2496,48.7221256796763
2497,49.5569450080227
2498,49.4845351339699
2499,47.8117217006239
2500,50.736224312029
2501,51.8008804018284
2502,48.8602943989568
2503,50.712383266452
2504,48.5186574191661
2505,50.9276008686952
2506,48.3894373820865
2507,50.5047042884367
2508,49.6044923980225
2509,50.4382569030902
2510,49.0313337773603
2511,51.3880846649035
2512,51.6016859664598
2513,50.62933152516
2514,50.6944076084611
2515,50.6245734053426
2516,49.6942321631215
2517,51.4207412982991
2518,51.2758669774168
2519,49.5274711201342
2520,48.0310747897624
2521,49.4364519070179
2522,51.1613173595638
2523,52.8091790414943
2524,52.2134452934293
2525,51.1554605976183
2526,52.8082412081607
2527,51.0855309720314
2528,47.5143066646865
2529,50.5905665328355
2530,51.0737350079058
2531,50.307921756525
2532,50.0064772663253
2533,47.9409873862979
2534,48.3159136167082
2535,50.5683695229585
2536,49.7818912106845
2537,50.1544714796742
2538,50.0604531700505
2539,47.6368460426867
2540,45.9125604001042
2541,51.8285528758852
2542,45.0919162555415
2543,49.7885525400588
2544,47.19530231785
2545,48.5506381758996
2546,53.7731358561601
2547,52.7417967450612
2548,50.1679243399104
2549,50.0141858560064
2550,49.1831095245141
2551,51.6032320292725
2552,50.2308238493601
2553,46.888798698653
2554,53.7965099007715
2555,49.2058335553216
2556,50.612946883526
2557,48.1322954859424
2558,49.7321753198019
2559,50.5612531609054
2560,51.308578179681
2561,46.8219463975313
2562,51.1422142901429
2563,48.081264989445
2564,50.3609933919114
2565,48.8623044240254
2566,51.9218302932015
2567,49.1029118823961
2568,47.2742978992475
2569,50.4069240529731
2570,50.0517739934942
2571,48.007928397779
2572,48.8503990996974
2573,48.5212204962657
2574,48.4985568885509
2575,52.1848188638446
2576,53.0675781759667
2577,49.1759432427348
2578,50.7048852067322
2579,46.6363404342246
2580,48.2156411128817
2581,48.8842521127988
2582,49.332171299167
2583,47.8873268300061
2584,50.5106626564511
2585,51.6511429387932
2586,50.0500177101584
2587,49.0172748632141
2588,50.1521352463927
2589,52.6627732348864
2590,53.3407051833578
2591,46.7906475235818
2592,50.724642537414
2593,51.896226829095
2594,53.2673413910299
2595,52.4836340270256
2596,46.5309908496747
2597,50.0870681258857
2598,51.1444817168155
2599,48.8334011289447
2600,47.1858188544065
2601,51.9559112368931
2602,50.1598991700924
2603,49.3974112346681
2604,47.5696467650426
2605,52.6521146158957
2606,48.3008980933953
2607,53.3169785086021
2608,51.1399859461076
2609,48.9339941034978
2610,50.4728382635786
2611,51.2420175174389
2612,49.4008744399806
2613,50.7206556718296
2614,48.0963447288144
2615,51.8246270815195
2616,47.9472718815907
2617,51.4667436022244
2618,48.1010588309102
2619,46.3396440242527
2620,47.5484001142081
2621,50.6698264029142
2622,50.2628518504629
2623,44.2298724383903
2624,51.6520755090719
2625,51.8603625583006
2626,49.5930039963259
2627,46.1417060439664
2628,51.374856465439
2629,51.6609856735337
2630,50.7059136124712
2631,49.9888409560128
2632,51.8164971318358
2633,49.816227461291
2634,47.7613928716259
2635,47.6202919650236
2636,51.2041972842527
2637,49.4453656889728
2638,47.9990589448991
2639,50.3399854370109
2640,49.7992007827287
2641,54.5287562419671
2642,50.4910628170433
2643,51.4262932150687
2644,49.3947486182412
2645,48.7325871677729
2646,50.1691800941019
2647,50.6847071421126
2648,48.8996634401733
2649,50.6441450250993
2650,52.3870096828836
2651,53.0677557931734
2652,52.7105690324038
2653,52.5258606979771
2654,48.2792986379937
2655,50.2687813812881
2656,50.9715028849663
2657,49.5141992539118
2658,51.184087825416
2659,51.3059612393645
2660,51.368185257807
2661,49.6256611937145
2662,50.333489669504
2663,54.349979297143
2664,46.1569612721708
2665,51.8463321776661
2666,48.5375737530801
2667,49.0870745660981
2668,51.2005596575014
2669,49.4890892366236
2670,50.4912424226233
2671,46.9055679339336
2672,50.5202348328551
2673,51.4466364197856
2674,49.2881519820144
2675,46.5536589089441
2676,51.1063332067706
2677,46.8438383029427
2678,54.6368484951702
2679,48.1355862653185
2680,50.7733401884846
2681,54.5814020917223
2682,50.7402154087401
2683,50.0624706007991
2684,50.9870922663551
2685,46.5133024823763
2686,49.3687039202743
2687,51.6144855573811
2688,52.5326936713686
2689,50.0850222625218
2690,46.9429653999804
2691,50.5161958480056
2692,50.6224572885293
2693,48.8079310945975
2694,49.3419688603293
2695,52.4193390115065
2696,54.3256384283989
2697,56.3106992379233
2698,50.6649237435219
2699,51.5243620913721
2700,49.6733211720765
2701,48.3686435197237
2702,47.3674509901044
2703,48.0072319999525
2704,53.9963167964826
2705,50.1423392068718
2706,48.6291458926798
2707,50.3625361965165
2708,51.2294575782999
2709,50.1091092867247
2710,52.914234951261
2711,53.0248721458605
2712,48.4770259458868
2713,51.8899587657955
2714,47.4393425232224
2715,50.0294738447857
2716,53.3777889729553
2717,49.9612738753179
2718,49.5074686722187
2719,48.2247713325492
2720,47.7169431118954
2721,52.4341529002985
2722,49.6256120966868
2723,48.9075712197017
2724,48.3395025783004
2725,52.4217554800566
2726,49.3504455426094
2727,47.0261608277943
2728,51.1818857406317
2729,48.424526986556
2730,51.2975092159569
2731,49.7804626461324
2732,50.4575932592661
2733,48.5725020132557
2734,55.1053880074343
2735,50.9421086724861
2736,49.2896778975298
2737,50.172740409758
2738,51.4515936251174
2739,51.40923134459
2740,44.7750747126896
2741,48.6987884392909
2742,47.4439995077277
2743,47.8935239671491
2744,48.937760363794
2745,51.4701853287371
2746,48.9103181187549
2747,51.3490239383113
2748,49.5228133981981
2749,48.5519068152237
2750,46.3456958017323
2751,52.9032890553442
2752,55.1537942670138
2753,47.1922246583739
2754,46.6603505810459
2755,49.1159831952595
2756,49.5248927701467
2757,50.552745517461
2758,47.9378743275895
2759,48.0778296878995
2760,51.7260578593553
2761,47.0638597504246
2762,51.4266149280327
2763,51.8983881093071
2764,50.4365939746093
2765,50.6446781344176
2766,50.4981657852569
2767,47.5582955601075
2768,50.0109645461562
2769,47.2595980257485
2770,49.5650073009139
2771,48.8732493415256
2772,51.723498859755
2773,50.3537291584408
2774,50.1892166240745
2775,50.8174527746114
2776,49.28575785053
2777,49.2702115521255
2778,48.257292059453
2779,52.5229357472456
2780,49.2427397058379
2781,50.8331036088419
2782,49.5128690207993
2783,50.5025638045483
2784,46.6675678199098
2785,53.7916624490586
2786,49.5102059472177
2787,50.294369941435
2788,52.7813006893957
2789,46.9998717024719
2790,49.0545270393014
2791,51.4465387505842
2792,48.1914849620962
2793,52.9586050948167
2794,48.728961271704
2795,49.8883131026517
2796,51.6811200800321
2797,48.4911440406876
2798,50.0426858147498
2799,49.7631016564754
2800,48.9581088750023
2801,46.4028190729189
2802,52.3958931778405
2803,48.0579144259732
2804,50.3913880440969
2805,53.0557986657372
2806,48.8707623098614
2807,49.0486028347024
2808,50.8201911640361
2809,48.8004962329893
2810,46.180694227032
2811,53.2376855832192
2812,55.8192787155949
2813,49.8208389736584
2814,49.4938244805161
2815,52.211437301504
2816,51.6943509405507
2817,50.5359884909599
2818,51.7325290870057
2819,48.8313704387887
2820,49.1533103814392
2821,46.5712046417021
2822,52.8982255434644
2823,48.2348438827159
2824,50.112113875458
2825,49.9192616566591
2826,51.8130267505707
2827,50.8318616329047
2828,53.3441875223372
2829,50.5901313358075
2830,52.7102258631229
2831,50.2404359857949
2832,50.0286844240709
2833,52.0116251331893
2834,51.1113062275285
2835,51.3790351542048
2836,52.4261705996816
2837,47.5282096245451
2838,48.7070872902594
2839,46.4137396508247
2840,49.9513289868562
2841,51.5396988709093
2842,47.530676607557
2843,47.3696054831931
2844,51.1801782010224
2845,48.0532082272626
2846,48.3551983400266
2847,52.3257188122106
2848,46.9785669613009
2849,48.3238346451641
2850,47.6194132061377
2851,54.2276892718889
2852,48.1976596283983
2853,49.208161713862
2854,49.5702581323172
2855,52.9385077625529
2856,43.3931734194787
2857,50.6032599130338
2858,49.9835200457384
2859,50.3839518234064
2860,45.9924037656619
2861,49.6651518943041
2862,52.7663152558929
2863,51.0818788215479
2864,47.3045423356328
2865,47.1772643214996
2866,54.3921847938123
2867,47.7669995579325
2868,50.291823729663
2869,47.5922349388571
2870,52.175157544463
2871,49.7203107031136
2872,53.3101257655619
2873,54.443182175094
2874,49.6395386550745
2875,50.5744476547335
2876,50.3894610556722
2877,50.4524328515626
2878,48.9019810315437
2879,50.7792499174343
2880,48.6286539283917
2881,51.883214814548
2882,47.9871027716704
2883,51.0472011867195
2884,51.9067313898456
2885,50.6613756815092
2886,50.9700874287961
2887,49.364697362901
2888,47.5047656567884
2889,55.013330557132
2890,53.7372609552481
2891,51.3734725234646
2892,49.5112158567536
2893,48.0475573812174
2894,51.0975195719842
2895,47.7361841297392
2896,51.0408642691335
2897,48.9604210131197
2898,47.613450841433
2899,51.6069669658748
2900,52.9253455264782
2901,50.1514990384159
2902,48.4412921716889
2903,45.2202189572756
2904,51.7870026109273
2905,50.8062590328243
2906,51.6812719755819
2907,51.6860791540344
2908,48.6559005115928
2909,50.2034591972235
2910,47.8510295770954
2911,50.4427394752083
2912,49.0177346856568
2913,51.2242061773051
2914,49.2146142910887
2915,50.948535863785
2916,49.3309649291517
2917,47.9416510310358
2918,46.0183249806205
2919,49.8019644944165
2920,50.0080031056824
2921,50.8790165349023
2922,43.4338854557668
2923,47.0702707152845
2924,48.3781189109197
2925,51.9861213733713
2926,47.2495729723867
2927,50.230172939704
2928,50.7494247180471
2929,52.010280270288
2930,49.2393809554181
2931,50.8606820704022
2932,49.5214492873608
2933,48.5499131452709
2934,49.7061310103926
2935,49.3375130823602
2936,54.1758638878994
2937,46.208681211202
2938,50.6117038277199
2939,54.2928753381561
2940,50.3166356016296
2941,48.961502285729
2942,51.7279242420081
2943,54.3582982538592
2944,49.0800976673381
2945,48.838889005812
2946,51.0606517040167
2947,48.5257071537983
2948,50.0957307210303
2949,47.9418081439887
2950,49.8235345945392
2951,51.0797652576542
2952,49.7415453280706
2953,55.1820487563169
2954,54.16726984924
2955,51.0348749481609
2956,52.5014492231478
2957,49.3297661280907
2958,52.6020304305741
2959,47.7561612968259
2960,47.7851782004743
2961,48.7043913295094
2962,51.9105853819328
2963,51.2150716118737
2964,50.800352648563
2965,49.3343786483925
2966,47.5353559374755
2967,51.9258010784123
2968,50.5710727930526
2969,49.8609472146467
2970,52.1299984652157
2971,49.4694485847639
2972,50.2881018622544
2973,50.5181415894002
2974,50.7871032875368
2975,48.4846447822882
2976,47.5819292470501
2977,51.8628132825935
2978,52.4128638155359
2979,47.5306509336935
2980,47.0040919612269
2981,50.811609652935
2982,50.336393256624
2983,51.4525996851146
2984,48.2007536393882
2985,50.4241241065672
2986,46.9166108133942
2987,50.3948527560775
2988,49.0927891739858
2989,48.8796474869475
2990,53.9703060028505
2991,50.6684922016781
2992,45.1049290152583
2993,48.9758449991243
2994,50.8678368514302
2995,49.6088954154713
2996,52.3629587281012
2997,51.6495984234274
2998,50.0839569080036
2999,46.8182453144187
3000,48.0691408683915
3001,47.1890001011327
3002,50.2957759638693
3003,52.9487445754571
3004,48.2122886693835
3005,49.8401999815662
3006,48.2463490526476
3007,52.9076493923186
3008,52.0031498549964
3009,45.862110069972
3010,52.0612382395666
3011,49.7919573302933
3012,48.8036021944013
3013,49.4913998235824
3014,48.5539108744407
3015,50.561207871884
3016,48.8510068796017
3017,49.4277753590208
3018,51.7568002631791
3019,48.7743284051721
3020,47.984794028647
3021,53.3060504785152
3022,49.5420075097838
3023,48.1990448445955
3024,50.289861775028
3025,52.3766504815553
3026,47.5007415766815
3027,46.5791804157742
3028,49.1167469689505
3029,52.3940445239331
3030,51.4370170535389
3031,48.8912277975342
3032,50.1440014358368
3033,45.1770981696494
3034,51.1163201493482
3035,49.1270429963381
3036,47.4744324322642
3037,47.7666113664095
3038,49.6890917099088
3039,48.261480720348
3040,52.9870477026976
3041,47.2073064569587
3042,48.7871371777169
3043,50.6116953668008
3044,48.4119922907228
3045,48.6310570168137
3046,50.4550517876714
3047,49.2400122271818
3048,53.0788124656386
3049,52.5092532114125
3050,49.7908030009539
3051,49.817189892845
3052,50.647684155319
3053,48.7771162322468
3054,49.059551945557
3055,51.3831260403555
3056,53.2073819874686
3057,49.0158185195467
3058,52.5040893865562
3059,49.7979477045546
3060,52.1744375719106
3061,52.496707893389
3062,52.1562360291054
3063,45.5424480129592
3064,48.0123241436236
3065,46.9347996874241
3066,52.868202886953
3067,51.5637609893583
3068,52.6780371454915
3069,49.581810158946
3070,50.6640876265299
3071,51.67732364863
3072,49.7537877416355
3073,51.9668212767217
3074,43.9903693853475
3075,50.9132198816148
3076,48.9294687884604
3077,47.2466418680376
3078,54.3279975888809
3079,49.5813590146516
3080,47.3431305206736
3081,48.0082720992076
3082,48.4328748359321
3083,48.1506486410591
3084,49.1954697619985
3085,51.3991256267086
3086,52.0855904854734
3087,50.8820119392069
3088,51.8216894890477
3089,50.700391331984
3090,52.2674397741099
3091,46.5261873062629
3092,52.0976988180118
3093,43.194386062022
3094,51.5749714089462
3095,49.925976097092
3096,50.2902028113311
3097,50.7531932797924
3098,52.2440969740339
3099,52.608070571923
3100,49.5017122325198
3101,51.6090342362207
3102,53.6717818792331
3103,50.0336993568605
3104,48.5940020961968
3105,51.8477204265553
3106,49.575050675898
3107,51.6065557249866
3108,50.0598948213132
3109,44.5172394926572
3110,49.7612154140495
3111,52.5466626219271
3112,50.6259280919517
3113,50.0082435093231
3114,52.3651315180908
3115,53.8884420307654
3116,53.1188688204624
3117,48.0969688315498
3118,50.2228830358361
3119,47.7054321829444
3120,46.2124434131416
3121,55.0874967023615
3122,47.4967323146982
3123,48.4896944902921
3124,48.6604609974475
3125,47.6219534521042
3126,48.4888339990292
3127,50.9425784203486
3128,54.4002037032683
3129,49.1569103610913
3130,50.9089100329519
3131,52.3329531673098
3132,52.3901289386933
3133,46.785055741457
3134,49.5334309216114
3135,47.851843792452
3136,51.6250238623601
3137,50.4982920662226
3138,50.6796341469196
3139,46.8967530294822
3140,48.8954930074821
3141,49.8386049578342
3142,48.0744257617783
3143,52.3099042110339
3144,48.1122608978606
3145,49.5211540964632
3146,49.1546239458824
3147,47.0604163065025
3148,47.8706276568893
3149,50.0512353120786
3150,53.8930509557652
3151,49.5429237201382
3152,49.7740554646358
3153,52.5900172937769
3154,51.8183522758008
3155,51.152942538347
3156,51.364725063182
3157,52.1925148296863
3158,51.2921114097407
3159,49.6733925937903
3160,50.0353599130897
3161,50.0598718904684
3162,50.1575605984056
3163,49.9981144601411
3164,51.5365264129376
3165,51.7648612247884
3166,49.9164553060964
3167,49.8799949931569
3168,48.8491376121812
3169,51.6128941856286
3170,48.9867807567004
3171,47.5754461630546
3172,49.7454834131256
3173,51.8739198813946
3174,52.7795964472083
3175,50.2076618799977
3176,51.1432243251014
3177,49.6069414396217
3178,48.6807018304512
3179,51.8425093146765
3180,48.913067828581
3181,46.9982920850942
3182,50.9720450721656
3183,49.4218621006954
3184,46.1652587809622
3185,48.8429895315718
3186,48.3072140841916
3187,51.0439057778688
3188,46.6986746496354
3189,53.1768587947312
3190,47.5564753887673
3191,52.2439380187759
3192,49.3325414123024
3193,52.9988376376391
3194,49.7862026206299
3195,47.7722431369861
3196,54.3025235183554
3197,48.8645064632916
3198,50.5763771548942
3199,51.7736652997735
3200,47.5142709535883
3201,50.9403039702916
3202,51.3160878135783
3203,47.4240631126094
3204,46.3167524601287
3205,48.1709724905797
3206,52.6932855497633
3207,47.8373815307081
3208,49.0803889654605
3209,49.3197808187807
3210,50.5807872075835
3211,49.53334889547
3212,54.3569574756193
3213,49.6182341698374
3214,49.2323592340911
3215,50.867335178777
3216,48.8821479398998
3217,47.9048487010588
3218,49.2745152862049
3219,50.8607607459844
3220,51.3570289339801
3221,47.4160201272849
3222,49.5541506255663
3223,52.9700603120382
3224,47.4816455974077
3225,45.4350405186414
3226,47.9264817301165
3227,45.7826434445988
3228,48.6159330737017
3229,52.18944422803
3230,48.1139516725513
3231,45.9606863295003
3232,50.4716138102633
3233,47.2459345414641
3234,54.072395895104
3235,50.9719109108893
3236,53.0837151011622
3237,51.4751689575511
3238,47.5650258867891
3239,54.0987854896917
3240,48.6939720568858
3241,53.2175182785567
3242,51.274445580699
3243,49.7687303990941
3244,50.2487646451186
3245,51.8064118406429
3246,51.1260829739832
3247,52.4523404186739
3248,51.5279348263116
3249,50.3814915175883
3250,51.6359100512315
3251,49.2777766862141
3252,51.9539176947967
3253,49.601418293304
3254,49.4961263260037
3255,52.5877386581168
3256,54.9486607960509
3257,50.2998140091548
3258,53.5179813914836
3259,45.4465426470435
3260,48.9026070589669
3261,53.2372533082604
3262,52.7196274144792
3263,50.8014096252513
3264,47.8442914335711
3265,51.0697897028079
3266,52.3035866851658
3267,51.8608034828367
3268,50.0722627996444
3269,49.5857268467578
3270,52.3841901874931
3271,50.6032501730764
3272,48.0166939121554
3273,47.1835559913206
3274,47.2962545495967
3275,50.6701419630901
3276,53.3215542548145
3277,49.4039908843978
3278,49.073003001129
3279,50.8396116413558
3280,51.7856907674093
3281,50.17602532523
3282,50.3005431563212
3283,50.4636098914489
3284,50.0220310932788
3285,47.5176620574779
3286,50.6902073072251
3287,51.5282644876698
3288,51.5009097632307
3289,48.6730794858219
3290,50.412251937843
3291,51.5568436329192
3292,51.4670620130293
3293,51.2611257720334
3294,49.8031482867664
3295,49.7884060087897
3296,50.3413516318841
3297,47.604882413304
3298,50.8623737553119
3299,50.6236474771676
3300,46.2565997000623
3301,50.9840485180428
3302,52.8124654835623
3303,50.6728607736472
3304,48.9245924048146
3305,49.261980973442
3306,48.2605177332421
3307,48.1042266526034
3308,51.5173008245241
3309,51.9606089399482
3310,50.8060799612655
3311,50.8762734498809
3312,52.7251113374304
3313,51.0532313901999
3314,49.9113708904576
3315,47.4832448665621
3316,45.6425885376586
3317,51.459158454803
3318,48.9130964633396
3319,48.2851168923163
3320,48.9357230084316
3321,47.7685376772252
3322,49.0560658942681
3323,47.8763972484383
3324,49.0565475104538
3325,50.5956019152311
3326,52.7596109919189
3327,49.7577972834545
3328,47.5240299350387
3329,47.0376604489067
3330,50.3243888041679
3331,50.8005421068784
3332,53.5687099995505
3333,54.0527006317263
3334,48.9547039051472
3335,51.0264354299621
3336,51.4889181551759
3337,49.4282235927233
3338,48.7840071372735
3339,49.3111767772453
3340,49.1794668394001
3341,45.6137890717438
3342,51.3037931993043
3343,48.4065154863639
3344,50.6271153767086
3345,47.9746106820115
3346,49.2920772324685
3347,47.9013258618066
3348,48.5389977479442
3349,48.8470150387127
3350,50.3070823215495
3351,49.5816430398844
3352,51.2700148499731
3353,49.7247033128753
3354,48.8784093755954
3355,48.7069065653118
3356,48.6164973315064
3357,47.7366922551052
3358,49.6863029289685
3359,49.0893264671797
3360,49.7377719610744
3361,51.8554001470425
3362,53.6670008667622
3363,46.9714538543614
3364,48.9595515683397
3365,50.2106088166338
3366,47.9033917277326
3367,51.250854304547
3368,48.8893572144119
3369,52.3644207094974
3370,48.9108104856466
3371,45.2787058243611
3372,52.8173168770752
3373,51.4702879645854
3374,47.5376447878393
3375,45.6697017807119
3376,50.4037678282821
3377,49.1193262430625
3378,50.3646852324384
3379,47.5809696319695
3380,48.3924523615985
3381,48.1488591055634
3382,51.6004767028656
3383,54.1843987318476
3384,51.0329548689805
3385,49.5417650533864
3386,46.2762801721155
3387,53.6908879371281
3388,52.3727753721074
3389,53.0754431857668
3390,50.7662777214435
3391,49.8721676993712
3392,48.3887421286965
3393,50.659878052414
3394,49.5075397049415
3395,51.8901174971167
3396,52.4452233479103
3397,48.4586005721562
3398,51.9780406532633
3399,48.9579685371447
3400,52.100232498804
3401,51.0030417494406
3402,52.2376904979313
3403,50.2293012990396
3404,51.3968886391664
3405,51.7629182800877
3406,48.6151929805728
3407,47.692377491302
3408,53.4925287214963
3409,45.8153080731328
3410,50.1383041451001
3411,49.7279380397776
3412,51.0974685634577
3413,49.2282337596915
3414,49.3701353903491
3415,50.44932711328
3416,48.460461221057
3417,46.2685941834138
3418,50.3076501702625
3419,48.3819195218908
3420,51.0645776068224
3421,46.4459550755768
3422,52.1455562911717
3423,50.1275601358452
3424,50.4645899853443
3425,52.224198922212
3426,46.0702032024029
3427,52.661373322789
3428,51.4785772086684
3429,51.1789342085577
3430,49.2843788107283
3431,49.6961198823182
3432,51.3034111540393
3433,50.4300298819543
3434,53.6677723102627
3435,47.7727282434994
3436,49.3254103219663
3437,52.9762646325657
3438,51.9309797875736
3439,54.9763981785394
3440,49.9303404061345
3441,47.7887370234184
3442,49.4752586101926
3443,50.1095875624205
3444,51.1174746071603
3445,52.6140671361522
3446,51.3677479219491
3447,51.3828453077151
3448,48.259739490354
3449,49.5616916044078
3450,49.4196219498708
3451,48.2042551082049
3452,52.8483989823229
3453,49.469735667944
3454,51.1991016437713
3455,49.0505166044585
3456,50.9920370052325
3457,51.0107385161398
3458,46.8737402749918
3459,47.793461011078
3460,50.6493423312435
3461,47.3268289592019
3462,49.1511911874763
3463,50.2346800068785
3464,50.7580082835241
3465,49.4960724946805
3466,53.2204142291777
3467,50.3412417749872
3468,52.1066087740928
3469,47.738790310226
3470,43.9127487576384
3471,48.5414220398424
3472,49.9012985543828
3473,51.3339890538247
3474,50.2991826068925
3475,51.4669035220889
3476,52.4582225731988
3477,52.7078633807516
3478,50.7845440607846
3479,48.4389182097513
3480,50.0902946843121
3481,48.6832545386172
3482,47.8356844568192
3483,50.4010370070478
3484,49.8368856042182
3485,48.4488618827446
3486,49.691782064636
3487,50.8699283617918
3488,48.1871678417071
3489,50.338630063521
3490,49.8739806383409
3491,51.2775568315255
3492,50.2913967823049
3493,49.5313058015951
3494,51.2150938455274
3495,49.4018120560337
3496,52.2098593589332
3497,52.4222062379758
3498,51.8749210242512
3499,49.9301840002712
3500,52.1216267977009
3501,51.0234864943434
3502,48.4248060417893
3503,47.906512813295
3504,51.3709164929308
3505,50.0926967574276
3506,51.174608234507
3507,50.7898327233282
3508,50.1627050324624
3509,52.0469058113571
3510,49.6580583129117
3511,49.1952148426634
3512,49.591137417136
3513,50.3767054180187
3514,48.9785624618251
3515,47.3164827492941
3516,50.2583110498056
3517,47.4611839252306
3518,50.2543437510226
3519,50.2246300478469
3520,49.3566025071291
3521,49.2146107934589
3522,48.393062639066
3523,52.7247290239244
3524,50.0175795857091
3525,52.5986075461215
3526,49.4777822545825
3527,50.6228595845166
3528,49.3750202488835
3529,49.3839029245643
3530,49.4264531812132
3531,49.2977565193444
3532,53.9282514343422
3533,49.8966753339212
3534,50.8424772722003
3535,50.6562912419718
3536,48.4136404458248
3537,50.7786850269442
3538,52.6109674802118
3539,50.749756662255
3540,48.9591453394934
3541,53.8268800088006
3542,48.04406467983
3543,49.096947724997
3544,47.3837569282524
3545,50.1135594111399
3546,51.5422809991774
3547,48.3277812271586
3548,54.8830652835741
3549,50.0324437657752
3550,51.1094392160858
3551,49.0180229247919
3552,49.1345677026745
3553,51.3700727369434
3554,45.8047181359638
3555,51.2145317945461
3556,48.6830417228175
3557,48.9575479371537
3558,50.9282891260578
3559,50.8524870866939
3560,50.0263257842198
3561,49.7360216621586
3562,50.6404261914007
3563,47.3072783280218
3564,52.1008299988522
3565,50.5421890431748
3566,44.8635590080327
3567,51.9584067448808
3568,51.457449105701
3569,50.2816023038432
3570,50.19552555997
3571,51.0543503026993
3572,51.3263588645381
3573,51.1377166994167
3574,49.4623267170969
3575,53.6876820512641
3576,52.4887451489551
3577,49.1489982934735
3578,55.2849461956922
3579,52.4892094672814
3580,50.5515346365279
3581,47.7261284074192
3582,49.9979237751346
3583,52.8987575407322
3584,49.0956665283448
3585,48.6290677536636
3586,48.8857762091917
3587,51.9592576574985
3588,49.7167213806219
3589,49.2877890994806
3590,47.3976414660584
3591,51.1904733046563
3592,48.2744294994441
3593,46.3194816054552
3594,52.7045566154003
3595,46.9066483437627
3596,48.3466153171589
3597,48.0188949595397
3598,46.794468248337
3599,50.9704506326627
3600,46.5012232255456
3601,49.336171014823
3602,50.212559192334
3603,51.8064411622555
3604,52.4035775187979
3605,49.3590611839413
3606,51.109800204648
3607,51.6163397739384
3608,48.8688862813155
3609,50.0464968349401
3610,48.9880509304142
3611,51.3819027359195
3612,53.9113397600459
3613,50.4859590427594
3614,50.2069127590502
3615,51.9554756991203
3616,53.5655145275098
3617,50.1832583142665
3618,51.5535801290781
3619,49.645394993441
3620,49.327837991929
3621,48.2049819707476
3622,53.6638374807007
3623,46.5905162823363
3624,50.500814468042
3625,49.3608666558905
3626,47.9757232598786
3627,47.4688249895043
3628,51.923276956395
3629,47.4488024389398
3630,50.8973961702018
3631,51.9686786994898
3632,51.1129867553885
3633,49.6999849762137
3634,48.6621813917698
3635,49.8500217285206
3636,49.5359796895893
3637,51.1820668172017
3638,51.2010316003687
3639,48.8321209051388
3640,48.8286377035403
3641,48.5993065374615
3642,53.525977244067
3643,49.3911089451042
3644,50.0080446035756
3645,50.8434610479829
3646,49.8312736302918
3647,51.6631851508402
3648,48.6040280449645
3649,49.7822030555504
3650,48.2549724639403
3651,48.1433940538521
3652,52.5783592213998
3653,49.3641055607172
3654,53.6410871058563
3655,46.9422686148494
3656,48.5385649510573
3657,48.4467057118394
3658,53.3822590353734
3659,54.3446512315473
3660,49.8933929910381
3661,47.2429468777326
3662,46.2336611000134
3663,49.6388853045306
3664,54.2871786132973
3665,50.0261380517167
3666,47.4802597487541
3667,49.2041876401573
3668,50.4088182519962
3669,52.5127959394543
3670,46.2114277661617
3671,49.8047832888513
3672,50.518519757494
3673,49.5153761561073
3674,49.289508171966
3675,52.1553498371849
3676,51.3095829659005
3677,49.6057426960951
3678,47.8357348150927
3679,47.9891456991121
3680,50.5052662679625
3681,47.0960823778998
3682,46.6021042149406
3683,49.4534074547717
3684,51.4281358839189
3685,47.9027406664011
3686,49.3409039599493
3687,47.7329715121505
3688,49.256222786209
3689,52.3222919627122
3690,47.9603246032721
3691,50.5005791841315
3692,54.1145629533662
3693,55.6741436187098
3694,49.5694778464091
3695,50.1535820531557
3696,51.3081159407708
3697,48.2021514044353
3698,52.5144768602239
3699,52.0343630269719
3700,49.8978320375677
3701,52.7784816036643
3702,46.8636342841781
3703,47.3277956585203
3704,49.0447114179169
3705,49.538495222085
3706,48.9374247877308
3707,51.0382653850251
3708,47.6517389281253
3709,51.1452652731535
3710,50.4599373859254
3711,50.5703834007507
3712,51.0441820096255
3713,50.1509529639642
3714,51.8239184332114
3715,49.863561482884
3716,46.8866602916009
3717,49.667953525773
3718,45.9218434601325
3719,47.9056124510393
3720,51.2304895925703
3721,49.7345182718033
3722,47.9089176369977
3723,52.0726080633331
3724,51.1288418679741
3725,48.7257458904022
3726,49.2095982607082
3727,53.2887579132985
3728,48.7643152790536
3729,50.5988181150872
3730,48.387022671329
3731,51.442933780129
3732,50.8796352480375
3733,49.6138305927766
3734,51.6690439125833
3735,48.1499441151068
3736,49.7926981990495
3737,52.099927744905
3738,49.6505370768025
3739,46.9735477177211
3740,49.5213413259789
3741,48.0052577886872
3742,50.6840336598865
3743,47.3446995958184
3744,52.3061309325948
3745,48.6519106091996
3746,50.2564220384682
3747,48.5470408855359
3748,52.7347444983188
3749,50.3670769194513
3750,49.4918697631538
3751,51.9386912008368
3752,48.7403972616196
3753,49.2232726892715
3754,51.0786657029614
3755,48.4173866049878
3756,50.5655504066482
3757,48.9296285129154
3758,48.0600051542857
3759,49.5670035026486
3760,50.3530775509766
3761,50.4147790605846
3762,47.4594824843131
3763,50.5891041573177
3764,52.2193994792605
3765,49.2027647358867
3766,49.7241160381739
3767,51.2273034392812
3768,53.2795248491768
3769,50.8789697831901
3770,49.9156786204157
