id,width,height,ionizationclass,FluxCompensation,pressure,karma,modulation,weight_in_kg,weight_in_g,error,error_type,Quality,reflectionScore,distortion,nicesness,multideminsionality
650,79.2458693188266,113.369756784727,A,II,100.072040858116,975.15970587788,100.672353386622,712959.104074232,712959104.074232,no,None,99.8305786456481,691.431170682786,48.8452728507425,79.3250366759333,yes
651,86.8958444644647,136.589261526006,B,II,97.5429335329605,820.03773053597,100.622367023147,1031379.41426406,1031379414.26406,yes,minor,97.1154032542301,706.401369907668,47.9191029663976,86.5000700960514,yes
652,69.1605695135688,118.608146138564,A,III,105.827208279682,816.375922633048,99.6548548346937,568335.266826803,568335266.826803,no,None,93.9349324038248,736.096484407173,49.1182209421157,70.8873678892659,no
653,47.8884818859994,121.34588715443,B,IV,103.841421609389,999.849954303031,97.9692864954875,278293.18424971,278293184.24971,no,None,95.1321368856678,647.360864375745,50.2621938592456,48.6978049170298,yes
654,81.2755130466175,129.998346862919,A,IV,98.9633934023909,906.708857566643,98.2558215354667,859740.539752205,859740539.752205,no,None,97.4854450663749,673.529699273926,46.7867994382178,84.1958552561859,no
655,96.0672951163934,135.970923606652,C,III,100.253801023737,780.888435073205,103.983308250608,1254875.21870421,1254875218.70421,yes,severe,99.3148395524992,712.133555610938,49.906099224851,97.5978029976066,yes
656,39.9955812441069,127.423255783071,B,II,98.2504890927923,1003.34496221945,104.187894740477,203840.724223389,203840724.223389,yes,minor,98.2052693902965,672.80244007162,53.0546902451989,39.3661816037644,yes
657,57.8602152976193,126.672205983679,B,IV,96.9674890735932,1231.21253530193,100.061748901785,424082.647621754,424082647.621754,yes,severe,94.7632160086303,686.982712893487,53.6875135206569,58.5404707149133,yes
658,64.1550986868685,123.522915416793,A,III,101.909060811635,1126.89606713397,97.7876634293445,509414.173365984,509414173.365984,no,None,96.5585341682442,698.77203710013,49.7627919204515,66.4425198807428,no
659,44.2063331335279,127.453135188102,B,III,103.66601930236,892.301345896448,95.373114850546,249077.916923692,249077916.923692,yes,minor,96.3203955932951,687.116467414041,49.9938084343293,40.0955299216407,yes
660,83.882116975494,103.437120797579,B,I,106.140726365843,1073.67157680356,106.951539911436,727815.16566566,727815165.66566,yes,critical,93.4858574733332,669.171928558554,48.0080024905057,81.5884486325522,no
661,58.0163619420576,118.31181077136,A,III,95.0940914969617,1044.5369243484,100.859013906418,399237.991324515,399237991.324515,no,None,94.546298974129,715.412613174606,52.6964573111576,61.2731364022982,no
662,95.1381328794327,128.233420401075,C,I,95.6276094971564,1112.9565132963,101.274841769065,1160683.40610115,1160683406.10115,yes,severe,95.2094451675111,667.552473244443,49.9013400159698,96.6832732366863,no
663,71.0701602725473,151.424933813588,A,I,103.026124969443,957.862580977079,97.8507717985396,765852.770795992,765852770.795992,no,None,95.7893477382252,734.657310321311,50.9849568567077,74.0505053121262,no
664,84.5618503534371,121.144924141283,B,IV,96.9370231470647,1004.99081360825,99.0792111710183,866281.797933509,866281797.933509,yes,critical,95.6325168411959,718.816366256538,50.0324570438447,84.3068544434302,no
665,101.221961364212,120.009440979806,C,III,96.9828920746743,743.071570356494,108.482308191452,1229612.26152425,1229612261.52425,yes,critical,95.9985543663125,708.291102140032,54.6292274333805,103.373360546185,no
666,75.3124950719438,126.389403456436,C,IV,98.5353893315964,927.199223064758,100.937336924871,716887.216483624,716887216.483624,yes,critical,98.2905390854433,666.625281904111,50.8716581660047,73.2631263029403,yes
667,91.5345251841453,104.614538543198,B,II,102.518323455641,1053.77164292003,97.3916140692794,876530.84062924,876530840.62924,yes,minor,97.2634453076995,692.865904991873,49.5896396466805,89.6507152357298,no
668,74.2139586335849,134.46527971026,C,II,101.426847204642,1090.41371819443,96.435282883233,740606.01753412,740606017.53412,yes,minor,97.7871564720602,665.522326257494,51.041561616264,72.6970743926075,yes
669,39.7665294835526,147.93923657356,C,I,100.020167025229,1054.00326917345,93.9240657615241,233956.723549405,233956723.549405,yes,severe,98.9091696108078,722.088136421034,49.6400082217878,43.1001293348455,no
670,70.4480451982725,147.870204648756,B,I,100.309499696509,963.741458519811,106.149737199253,733879.349521497,733879349.521497,yes,critical,98.5558692091574,616.867592530851,48.9466471499432,71.4074022485458,no
671,84.3627241208421,122.128898768205,A,II,98.139452029214,1018.23423260467,97.4789368175416,870209.829309301,870209829.309301,yes,severe,96.4476859559388,665.103697336806,51.5226018163671,83.1210418082211,no
672,79.7891403568454,131.903795587458,B,IV,101.764767650374,992.699424417607,99.7721770062186,839750.354455082,839750354.455082,yes,critical,97.7447999181492,728.106925633364,52.2901943156202,78.9865654261789,yes
673,66.5222330824346,139.065634569292,A,IV,99.6439968540521,879.802232521765,99.0849153951966,616404.199005857,616404199.005857,no,None,98.8806507333082,711.628188961196,50.0707011728703,67.799554251043,no
674,45.646010226632,142.296595453522,C,III,101.008594290039,1037.99672728174,101.416056310169,296492.685544565,296492685.544565,yes,severe,96.7253790413823,659.574517322302,55.5110567064441,44.011364084023,yes
675,82.9279673741892,138.67556336357,B,I,100.378049972528,930.339050181386,99.8350472669702,953689.698398593,953689698.398593,yes,severe,99.3682425225085,705.997731478536,50.6577423181519,82.8102500931409,no
676,51.6708794330422,116.447874703059,A,IV,95.8846338639289,903.585452198729,99.0962225096735,311910.453897078,311910453.897078,no,None,94.3276251058537,670.80316186221,51.3128993376891,51.7849222785599,no
677,44.9635311514887,112.952094898683,B,IV,96.2141024982458,878.34551713438,104.118187303212,228366.519402075,228366519.402075,yes,severe,95.2143803233789,663.545324880118,48.0018978223344,43.5845825288834,yes
678,81.89855436811,133.620803717245,B,III,104.61448496419,994.566022209938,101.871171218776,896255.506165954,896255506.165954,yes,severe,95.2783010523657,734.109380791609,48.0911532388417,83.1714593324814,no
679,45.3437866962035,132.652120500608,C,IV,103.546240374304,946.731110250188,100.999379121298,272750.718418564,272750718.418564,yes,severe,95.7025078135901,710.734491699032,47.5237125981659,45.8058609111858,yes
680,74.8872882981228,113.991671798308,A,III,101.224210686598,884.582534071616,100.014004205262,640286.708354893,640286708.354893,no,None,96.50475036896,667.909890743524,48.3226242758734,76.3748328215534,no
681,70.0554437068719,138.42667456548,C,IV,100.201564927418,781.648042413626,104.51628362919,679376.471628128,679376471.628128,yes,critical,98.5757624847166,691.652825392274,47.2610598257627,72.3097281763909,no
682,43.4358062794887,137.697443443655,C,II,100.478163733252,1040.85712236634,94.5771122233404,259799.809646282,259799809.646282,yes,critical,99.4129103824988,690.04624509983,47.9720637620076,43.8387657308466,no
683,93.5939282366555,117.064492260675,C,IV,99.1837211376039,1258.50484446657,98.1092338357926,1025475.14672389,1025475146.72389,yes,critical,98.7642331788514,659.497645269239,47.0649646639034,91.7390939525287,no
684,58.1439000170214,130.836177478608,B,III,93.5451888975908,1105.65627601905,100.236040920457,442328.806666443,442328806.666443,yes,minor,92.8460754054589,693.796684258033,50.0882034903145,59.7258568436188,yes
685,93.9995663267334,131.197891104297,A,I,105.751693119168,794.711004022126,104.605137847512,1160263.57493602,1160263574.93602,no,None,93.9296318098261,662.408757306421,49.4281739948385,94.0456872385018,yes
686,60.4993264077573,125.901361035992,C,I,102.112323737268,984.556178828326,97.0160307638993,460829.965268974,460829965.268974,yes,critical,96.6279187523129,743.803563348299,48.5466846576703,61.2167412310669,yes
687,58.4988580769837,140.989045956165,B,IV,97.6582982902451,1022.0704558816,96.6369014385158,482490.73673394,482490736.73394,yes,severe,97.4396180733206,711.940414729281,45.1946783401268,61.9055902162162,no
688,69.37547950783,119.563385312568,A,III,101.233272615121,1047.68245499415,98.2693322477666,576463.570749538,576463570.749538,no,None,96.6101897722695,699.963832055545,47.0005436571342,67.8267685732799,no
689,62.8388600804309,130.435587489436,C,IV,101.875998445005,1149.25925754563,101.376023007333,515063.633917561,515063633.917561,yes,minor,97.5815759783222,706.348749020939,50.6517124598073,61.5459216755803,no
690,62.8679784470454,121.669606804896,B,IV,99.2175782207458,983.769918663188,97.0912580813486,480893.456233829,480893456.233829,yes,severe,98.5376792393191,695.936091448665,49.7417128362069,64.9850444944592,yes
691,52.4467123313255,124.634989792319,B,IV,97.4802252297631,966.468599699385,94.8297275216243,342837.818012264,342837818.012264,yes,minor,96.9271942731303,729.557444009203,52.0626371870312,54.8786862154957,no
692,45.7420574964407,138.306470489851,C,II,106.396856148296,1073.14208055992,99.5987095788205,289393.830328168,289393830.328168,yes,severe,92.4699737569526,719.689872843046,53.7172861489795,42.4000612319252,no
693,82.2657323737407,134.270399793572,B,I,98.4326800641156,936.241622033315,99.5435088037213,908704.958609546,908704958.609546,yes,critical,97.5194937406664,686.47935512064,51.1845862197948,80.8201222926102,no
694,53.8759331707505,127.043810036257,A,II,101.975750456053,920.716580890957,100.449313722091,369768.591904118,369768591.904118,no,None,96.8638776584736,699.62629498697,51.7871714608453,52.9600452320115,no
695,42.4708614018221,118.916179134727,C,III,102.688666058177,1101.46430686285,102.263759119673,214508.360982278,214508360.982278,yes,minor,97.0621092008135,722.013056980712,50.4463086893426,41.9819185013546,no
696,59.8430420167291,130.796651078246,A,II,97.0304585695981,916.53368156276,96.9717065161981,469418.158165969,469418158.165969,no,None,96.6829093965279,684.658125439529,50.16721272842,59.2851263962359,no
697,53.9812902652532,120.859106614308,C,IV,99.7307554099656,903.732962905145,98.8511274258294,352192.43879549,352192438.79549,yes,critical,99.2412008943731,657.656003682039,48.6330306522537,55.3336219361359,no
698,33.8557137134014,124.040856776805,C,III,98.2907887977506,887.94019468038,100.636620632376,142186.744351935,142186744.351935,yes,severe,97.8530337390522,712.721586916938,52.5098732194543,35.3020079209488,no
699,64.1812570146465,116.345152931156,B,IV,99.7969645180948,1038.24484328728,99.7865095207143,479263.486364357,479263486.364357,yes,severe,98.225011115937,733.507188974808,46.9120671741377,64.9472463528123,no
700,73.3434824232104,115.856288753829,C,I,103.000859618847,1100.40706164788,99.4673072410093,623231.150522693,623231150.522693,yes,minor,96.7443345899463,682.414389026634,47.5172367498867,69.9769895742565,no
701,75.8938471297137,111.39598167659,A,II,102.570764443144,850.062848278591,96.5226503430016,642637.407208159,642637407.208159,yes,minor,96.756710984738,707.543150570949,52.3298335283911,74.6645443158726,yes
702,77.8548253084145,126.431713781756,C,IV,94.5435388851341,974.552974956686,98.9136789569772,766359.816821712,766359816.821712,yes,minor,94.2917980744074,661.868727736299,47.7952618212476,79.4229271883224,yes
703,49.9831257399837,113.107606461413,B,IV,99.2136346690418,875.990707133164,103.22857892414,282587.779645526,282587779.645526,yes,minor,98.6145323384903,733.790365912951,48.7093104790021,49.7581203468476,no
704,63.4854576035313,155.358134538437,A,III,98.6202243797066,994.989835342026,105.159931407184,627164.734654265,627164734.654265,no,None,98.3409899228197,699.816040169507,51.3938439030476,62.4971946160879,yes
705,49.8330238914232,130.822991082521,B,III,101.861254279551,1042.28053213394,103.612811921959,324886.275030673,324886275.030673,yes,severe,97.2082446098915,670.45908184066,49.7541044867681,52.0852246809827,no
706,57.2913703593247,119.68093419624,A,II,101.045669065391,1002.55199726395,99.9934219311748,393838.043078924,393838043.078924,no,None,98.7324596197899,679.164587703237,48.8274490580168,55.7273500437171,yes
707,45.8031862402532,141.597502908522,C,III,97.086383370704,1083.70119989504,99.2353978546046,297071.91587769,297071915.87769,yes,critical,96.366490289927,710.746773497212,50.1536130601862,44.5009787624907,no
708,47.6707239869462,127.955280273547,B,II,99.9747533447188,801.581566433755,96.6627715004888,290787.105438431,290787105.438431,yes,severe,99.7431865846066,720.897470916035,53.2897790580647,46.9751424141812,no
709,82.5976232515187,128.175347368009,C,III,98.7627827938906,1014.33635558075,105.975572072049,874468.861663344,874468861.663344,yes,minor,98.5529922759294,683.53880117499,49.4391721717135,85.4236050860271,no
710,64.5495685964275,123.537169555159,B,IV,102.513770216356,958.414368021346,98.5854269053177,514746.214736995,514746214.736995,yes,severe,95.9112316799574,714.372362027809,53.2544676283783,67.5356965609985,yes
711,64.8231766324266,125.105268143242,B,I,100.003009454069,1026.25878872103,100.407693978846,525707.272330299,525707272.330299,yes,critical,99.3809687939495,670.29342222966,47.2007524530131,67.8031637454437,no
712,104.59116359783,116.967884638043,A,II,96.5404734809371,1023.62584575596,97.0646313706056,1280557.20261986,1280557202.61986,no,None,96.4673349999087,716.733546071502,53.2660411764785,106.959164908535,no
713,68.8321566918526,127.927718187318,B,IV,97.167896621356,985.04659854559,106.892959686394,606115.650607733,606115650.607733,yes,severe,95.4314136712004,681.432419588712,51.8474784069764,69.8911616553724,no
714,59.2587243078216,118.817325434379,A,IV,97.7174703221685,1021.76732417797,104.214083955825,418248.240433116,418248240.433116,yes,severe,96.3380178455399,681.590517375835,49.4233669850034,59.6964029252495,no
715,84.9457339233148,132.518398668597,C,I,98.9539841040237,1072.16657145108,101.716991635927,956232.247801468,956232247.801468,yes,severe,98.3733450321496,732.93336918033,50.7568219204836,84.4160418544983,no
716,60.2548432922053,146.320304113731,C,IV,107.560273677788,909.775939351515,95.4670047414063,531247.012557161,531247012.557161,yes,minor,91.7727038850402,739.362003835217,47.3186680449398,60.5462826732124,no
717,97.4581556295901,134.302327707943,B,IV,100.065171003392,974.919284016266,101.938352968454,1275626.74210806,1275626742.10806,yes,severe,99.771711040382,729.248617799959,49.126717925342,97.5300732662965,yes
718,62.4465527870756,131.683335937755,A,II,102.40397540253,1027.92273203893,103.253074114676,514518.732746583,514518732.746583,no,None,97.0432235814813,671.918842102626,48.537253085641,60.7122149478378,no
719,57.6769477176321,141.151238475492,C,I,99.9090945576959,897.577652630668,91.2309716202485,469567.436615562,469567436.615562,yes,severe,99.7089798645607,707.624096324246,45.3806029502407,59.0663650003432,no
720,46.6374989785063,132.533931774332,B,II,101.726788368657,1016.53685566679,99.206147821436,288280.283006503,288280283.006503,yes,minor,96.6885378984818,732.188154806826,52.8570680793058,40.9227683051119,no
721,76.5728071718217,114.527689285751,C,I,101.336204103503,995.92165189594,99.3167863348368,671529.916031508,671529916.031508,yes,critical,98.3784959541219,686.053775698195,49.937932576109,78.0295528417482,no
722,99.3302125488033,138.72399795463,A,III,100.640528374849,971.223715130665,94.3848854658621,1369729.99364692,1369729993.64692,no,None,98.2462109026542,605.291205787244,53.0518179151285,98.052710521909,yes
723,62.8798090982217,122.081924954029,C,II,100.362085397336,840.902638610622,100.241498377768,482705.525614279,482705525.614279,yes,critical,99.2914315039061,687.855398119895,51.8904823045332,64.3657612185666,no
724,75.2293528375486,124.613944485721,A,I,96.5412089322154,892.587474369858,103.394362621396,706257.037640105,706257037.640105,no,None,96.5313349875548,692.174698319155,50.9704450521055,72.4927730426644,yes
725,76.6665771035146,124.180077188551,B,I,99.556587111991,1194.33084789087,97.1693449246349,729910.913091137,729910913.091137,yes,severe,96.7148192766496,684.912764854015,49.826830753611,75.9368528200932,no
726,98.4438648061908,125.151359452757,B,I,98.6980151372649,1035.8734005649,102.359501951657,1212877.57904372,1212877579.04372,yes,severe,97.9033588706282,711.918117850612,48.2156415991925,96.7104735051264,no
727,83.2775320133235,119.977220425861,B,II,100.636316467621,786.45117965888,98.2115927447246,832067.137265915,832067137.265915,yes,minor,96.0533591293608,727.648431695976,49.5604190610036,80.3771232171592,no
728,48.5268968860938,137.490030780839,B,IV,98.6712150891314,939.795008948939,100.03646889025,323778.623057847,323778623.057847,yes,severe,98.4112246892303,662.702078564757,49.8604488164674,49.0439322469076,yes
729,56.0619645066652,136.568982800084,C,III,104.045542051917,988.317322716653,102.76930798082,429238.271001575,429238271.001575,yes,severe,95.355023463606,675.123371107193,53.3148204255652,54.2535946931552,yes
730,55.0773908613088,127.261717667199,C,I,100.604745338856,1074.68359498922,92.8190558561869,386061.546393384,386061546.393384,yes,severe,99.1236310229323,737.745889669336,49.8140041804076,56.5000688210784,yes
731,72.8314574426444,122.410950903767,B,IV,100.965517281078,1059.75455590814,96.5550075658703,649329.086835648,649329086.835648,yes,critical,98.9936646258037,758.906440164497,47.9022992485044,75.4156893941503,yes
732,69.9210555853869,133.935242186778,B,II,95.79157212405,1089.95812957341,99.6921708674762,654811.008215702,654811008.215702,yes,minor,93.6610884757692,666.136442768697,51.4644038358995,66.6505034209243,no
733,77.3587500218353,132.188614498018,B,II,102.092900801655,953.573240910461,97.5950929320611,791076.57938388,791076579.38388,yes,critical,97.8023452712288,686.116134847532,52.3957908894589,76.0832058402729,yes
734,56.8531417060551,134.830850044337,A,I,103.662560712086,932.72986126815,99.6742897772111,436822.347654925,436822347.654925,no,None,96.2727074693096,665.99340500545,50.7121058921705,57.2261607419496,yes
735,62.473066596779,136.624294564099,A,IV,100.233168003918,960.364119697677,102.921744051618,534237.929938137,534237929.938137,no,None,98.7954881471784,735.310949156831,52.9307181853354,63.1461768925859,yes
736,84.8272012085017,128.216204901483,B,I,98.2820700337478,992.385795799946,105.157655886457,922610.452935432,922610452.935432,yes,critical,97.9226350360885,704.822149239818,47.1394261324053,82.1773756836479,no
737,68.0078648710306,133.146648773938,A,IV,104.100682391736,994.833061877004,99.727903432473,616823.614136466,616823614.136466,no,None,94.8376680198843,761.739826171853,52.9546920943984,70.522499869705,no
738,56.9142024278581,120.434431469796,A,III,96.3572331992223,986.998304844452,97.4150767470555,391123.227988612,391123227.988612,no,None,96.2722671546622,657.094580522163,48.1850387772036,59.5836946727025,yes
739,89.4232874812254,143.975225485408,B,I,103.303755220393,930.784618098009,102.778974383097,1151312.38881044,1151312388.81044,yes,critical,95.4556557902241,686.279721007697,50.109105013651,91.3574134780593,no
740,70.2699262313677,137.466946799093,C,I,99.6224633481238,816.53634781136,100.176896398513,678800.789954887,678800789.954887,no,None,99.1065426496593,770.918029827539,47.6860292951867,69.7138095343333,yes
741,51.6693066595691,149.322881728901,C,III,98.5187428682787,922.186545409053,101.843575874039,398658.945493259,398658945.493259,yes,critical,97.8421103559439,714.760035975102,47.021475105769,53.7331921258738,yes
742,104.193771225233,115.054804088982,B,IV,97.6015929605595,1061.50094495062,102.706617263672,1249084.05765102,1249084057.65102,yes,critical,97.3283132019498,663.007835781817,50.6024956291144,103.064307589252,yes
743,46.6379802010669,147.233268157679,A,II,100.290864050664,996.414029171565,96.0925802756028,321257.659048132,321257659.048132,no,None,98.4451884289923,722.708485675689,43.5206321359334,48.5219388085607,no
744,34.3792747969495,122.657655831245,A,III,103.705379377778,1003.3653401404,100.478119452512,145984.892486695,145984892.486695,no,None,94.8868141759507,677.020059198109,50.0126384225965,31.5177266258598,yes
745,35.0626489713643,121.528604043663,C,II,98.5144790221155,998.910608807543,97.8641901963173,149416.87679444,149416876.79444,yes,minor,96.8094260992148,710.003049457887,51.2039747610429,34.5753372862339,no
746,83.022519390934,127.426860728934,C,II,102.001205172998,1120.74092837214,96.3299814800241,878330.198866733,878330198.866733,yes,critical,97.6659760045141,688.018643028639,50.3928105263255,87.2046651826464,no
747,59.3433474879447,108.713264485452,A,II,103.78775957755,1037.34367912406,99.42803754267,383858.041047048,383858041.047048,no,None,94.9574087760234,688.680593060149,48.5478776714197,58.7919526489163,no
748,64.4888128605543,131.831586678359,B,IV,100.463967838607,901.957577857035,101.313612213362,548272.590392873,548272590.392873,yes,critical,98.8822283100688,707.185029470566,49.4062759483746,66.0676573672447,yes
749,75.7925394525809,127.405051224765,B,I,101.810263656452,1096.44766709201,106.314973972783,731889.45316524,731889453.16524,yes,minor,96.621836520115,702.041543581097,51.6117866091584,77.7176591606281,no
750,60.6703187641847,139.918515228182,B,II,101.161679436395,997.54103268165,96.1650881152964,515035.154419367,515035154.419367,yes,severe,98.430709830055,765.385238523942,49.3601107840106,62.2616733773949,yes
751,37.8387965011063,127.474736190571,B,III,99.4107237086198,912.360347410606,101.502305230103,182523.634274531,182523634.274531,yes,critical,99.3699229349731,731.433534987242,49.5689132032505,38.806886657543,yes
752,31.0043240791602,144.935205056858,C,I,97.8610170615107,998.383166470806,97.4265879932273,139332.107156319,139332107.156319,yes,severe,96.958458754113,737.311389382726,45.844639573198,32.3461853570056,yes
753,63.1860016353804,121.047121710356,A,I,102.609972588648,857.211044832945,97.7078505053838,484288.201920467,484288201.920467,no,None,96.8072074888856,706.276887189753,49.3994687154857,65.9265593471821,no
754,73.4945105466264,139.636396964373,A,III,102.674508589047,947.813896449819,105.329197602142,755247.720328345,755247720.328345,no,None,95.9925892832209,667.684470658594,48.7057254404352,73.00249429632,yes
755,35.5555512155446,150.67312364129,B,I,102.720556895472,1108.92603431053,95.7564034456925,190489.722323995,190489722.323995,yes,critical,96.6233923782405,680.077523297176,47.7297334594381,32.7942277888224,yes
756,75.8104896189417,136.288068363018,A,II,95.7256868756804,881.823326821638,104.786576718396,784291.653255091,784291653.255091,no,None,94.8701881795237,736.19947282655,53.1313609103727,78.0025268803153,yes
757,78.4461271494723,132.036696659632,B,IV,96.2251096698855,1029.37018246345,95.5232101229238,812535.274524072,812535274.524072,yes,critical,94.5900064727718,765.61000168718,50.5623967979446,78.3694144629127,no
758,95.8947472641343,129.612547801382,A,I,100.685080891356,973.070196087788,98.6828338807318,1192901.02207558,1192901022.07558,no,None,98.6148339152603,644.61563407463,48.4354370546732,99.1624420194536,no
759,73.2942803714791,125.428661697467,B,III,101.098747591806,978.516383366744,99.7093490232029,673821.765153562,673821765.153562,yes,critical,97.3627649226309,676.468658064501,49.7371293493519,72.8404455162877,yes
760,74.0990768160047,130.956761054402,C,I,100.900076285821,1221.64289893498,100.40018169688,719052.973970025,719052973.970025,yes,severe,98.3950537173743,673.448987960496,49.481058059877,72.7181936213852,yes
761,82.0920725345161,118.65844676066,C,IV,99.998257344871,1000.63003120659,100.753948769792,799662.443535072,799662443.535072,yes,severe,98.5709791459442,690.384847033945,48.358306414158,83.2603987011245,no
762,69.6171846166214,158.187239637862,C,I,104.744401728807,988.482057407012,96.1599342398363,766675.283326074,766675283.326074,yes,critical,94.0787220057326,669.412977467052,49.3491287809974,70.0974823223327,no
763,68.4057130524238,129.50684908532,B,IV,100.433662745587,997.551996891504,96.034583941292,606017.585865655,606017585.865655,no,None,99.4709425455418,693.06275353256,48.0019184717711,67.2989783794704,yes
764,72.3196892880561,122.926176955357,A,II,104.514833084637,918.502996941219,99.9938282793432,643931.742271476,643931742.271476,no,None,94.0549665021658,711.35905174588,49.399594626614,71.8558245550882,yes
765,84.8834672809677,122.047452110722,C,I,99.930418498879,1063.11541921629,99.163780188532,879388.101957037,879388101.957037,yes,critical,98.3247457906191,697.540642415302,50.8640641089417,83.9356309474651,yes
766,61.3741879294462,139.255210511526,B,II,96.5653723165613,1125.72033767502,100.47590396922,524553.695076806,524553695.076806,yes,critical,96.3081059683132,655.137919654245,49.2757543729323,62.2234573244723,no
767,60.0094209617753,126.955638863938,B,III,99.6643099549976,968.264188900256,102.515360069342,457193.816501242,457193816.501242,no,None,99.1068025449229,677.672526115856,49.2478021712635,60.0614303487629,yes
768,52.6967584648858,144.617129999428,C,IV,96.2354370770253,954.937323397308,95.8200715004594,401605.622427013,401605622.427013,yes,critical,95.6440830084097,665.46241345757,51.7158425651764,53.5163760499352,no
769,50.8448543345625,143.064769248472,B,II,104.029028632463,1068.94077597638,102.73095546733,369858.945262028,369858945.262028,no,None,94.8159959196524,690.161211245715,52.4794878366665,53.0671463587208,no
770,76.5359994267727,138.826589257646,B,I,95.1271948517142,980.246112816643,100.814144602826,813222.836166391,813222836.166391,yes,minor,94.8611933682786,736.362642897789,47.8519414461525,77.0948156885455,no
771,100.947444513704,132.1743019174,A,IV,102.532224765091,1010.00635565676,99.3506505995632,1347917.62991547,1347917629.91547,no,None,97.0368433561848,688.24058056557,49.5482237791463,98.9900959333641,yes
772,50.6228086227114,121.011264959224,B,IV,100.607576157724,1134.59090494199,104.344090773269,310121.120146625,310121120.146625,yes,minor,98.996820716747,681.770938335074,53.861751775161,48.5422762626917,no
773,66.2311914748107,133.300163418327,B,I,104.988576059536,953.424602704823,103.428905116291,584740.010467823,584740010.467823,yes,critical,94.2776655051746,702.948945699468,48.9580737727067,65.775125107583,yes
774,49.3999767708816,124.406411821466,A,II,100.494259894926,1045.1389752468,97.2567041524587,304605.798839683,304605798.839683,no,None,98.2587380326157,758.393213216478,48.4410223539293,49.0433578283192,no
775,88.1617288372099,118.095111432539,A,II,103.840755817346,936.934486216481,101.302860208665,918902.57318215,918902573.18215,no,None,94.9543059554557,692.087030349536,47.5163653701302,88.4837503723987,no
776,63.6523627058374,142.47596038366,C,I,95.1533939314928,902.6294059106,94.6281559571695,577269.899727634,577269899.727634,yes,critical,94.2290526496535,756.937989444997,54.1228874154841,62.5484562306214,no
777,73.5800793308084,110.529455422393,C,IV,101.385701663991,922.598597976892,105.516272993615,598419.060180994,598419060.180994,no,None,98.2112618485008,695.386363886106,49.2744648608944,72.5981865162847,yes
778,76.9605637545835,157.68035739255,B,III,100.327220738856,826.769153618222,101.740903550084,933939.594373799,933939594.373799,no,None,98.7716887073795,701.984640101563,50.85303663502,75.9076013182456,no
779,48.9144195745112,126.198287841482,C,I,104.073211592906,779.426652009827,102.369718838374,301954.101561204,301954101.561204,yes,critical,94.9718676337232,735.711304847495,50.7359770783773,47.9430258917941,yes
780,67.905114237786,130.054104221967,C,I,104.66763524422,1160.58560827403,104.858572593072,599704.315426353,599704315.426353,no,None,94.3937833376239,678.724466794203,48.5360825058299,70.5112239461597,no
781,65.4331476581094,154.220773322146,C,III,103.043220375281,1010.53655117521,100.15513815389,660305.281625478,660305281.625478,yes,critical,96.6120856012381,743.455451614866,52.1350716798709,64.773674288075,yes
782,83.5071112485508,137.17831881343,B,IV,101.684133704988,868.543873343109,100.937200720824,956613.016130413,956613016.130413,yes,severe,96.9739402224827,680.029122411746,51.0211430252104,84.6500689070719,yes
783,45.3351061298738,128.343347123,B,I,99.3453063398062,1027.04130717975,98.2471031877247,263789.661880252,263789661.880252,no,None,97.5448714110892,714.425103308709,50.0571452445899,44.3117772919868,yes
784,46.0007691115444,118.264122300024,B,I,97.1092008343733,1000.53932655309,98.0234981677529,250265.190859358,250265190.859358,yes,severe,96.9743698841642,682.570223475253,52.5478284854112,45.5161100668577,no
785,85.3173315323222,121.546479518252,B,II,100.43568765692,944.689707388636,98.4248841555814,884752.25553446,884752255.53446,yes,severe,98.7493313386377,705.50252155615,51.6234756790544,87.3500262933277,yes
786,58.2380427743405,132.409096256859,C,IV,95.4002570265812,853.111638340399,102.860895362313,449098.481353941,449098481.353941,yes,critical,95.2675291144642,671.697995419349,50.4762707872643,60.6270300402075,no
787,56.7940834004885,134.039716734102,B,II,97.6585454056598,1252.80836092393,98.7815061003186,432364.752821458,432364752.821458,yes,critical,97.0240632028148,722.786696887119,51.8085308391863,55.1804077571395,yes
788,72.2602704439469,116.702256519537,B,IV,94.9275699242138,1032.19060269376,99.3713985881049,609377.110450933,609377110.450933,yes,minor,94.4613729092631,682.262723542987,47.1476127164045,69.9503253008754,no
789,63.5920240062792,135.270945546758,C,IV,97.2865399400208,954.603220996278,98.6819611623665,547039.059466924,547039059.466924,yes,severe,96.2045133030566,718.941615757583,52.4577149831004,63.2172786705623,no
790,107.327629938776,126.283121590583,A,IV,101.305637993006,927.228422483664,94.905049686765,1455692.08492909,1455692084.92909,no,None,96.530800755079,700.97216226117,47.9787973838298,104.30307460478,no
791,75.190629115356,128.419888258784,C,IV,102.718906777047,956.980211542592,103.006251794829,726047.169912448,726047169.912448,yes,critical,95.7468161621113,683.397482076177,49.8029350129195,76.7684125057956,no
792,73.2312014183614,134.888227709153,A,II,98.5147349751524,1004.71454811697,99.2663056071441,724388.78947898,724388789.47898,no,None,98.2384361400162,735.244108719171,50.9717729945934,75.3351052086405,yes
793,88.6214981867071,121.315236925103,C,II,100.437207795813,979.41469927638,104.912989125361,952791.366964686,952791366.964686,yes,minor,98.7319704914301,668.300012389859,49.6960959682382,91.4379848909229,no
